0.0992,0.0784,0.2028,0.0034,1.0174,0.1119,0.0057,0.1745,1.7193,0,0.023,0.2551,0.6966,0.0943,0.0989,0.1974,0.0025,0.0728,0.1369,0.0013,0.247,0.8593,0.1313,1.975,9.145,1.3935,12.6536,
1,0.0197,0.1338,0.6869,0.0566,0.0048,0.23,0.0001,0.0625,0.1411,0.0003,0.2546,0.7681,0.118,1.7399,10.1276,1.4389,13.4981,
2,0.0194,0.2318,0.6788,0.0569,0.0027,0.2146,0.0001,0.0609,0.1369,0.0001,0.2367,0.7212,0.1204,1.7805,9.514,1.5088,13.0065,
3,0.0191,0.3425,0.721,0.0473,0.0024,0.2542,0.0001,0.0915,0.1551,0.0003,0.2528,0.8317,0.1361,2.0604,9.5925,1.4364,13.285,
4,0.0183,0.2708,0.7859,0.0534,0.0016,0.2249,0.0001,0.0726,0.1433,0.0002,0.2346,0.7478,0.1307,1.9666,9.7985,1.4075,13.374,
5,0.0198,0.2344,0.6943,0.0429,0.0037,0.2166,0.0001,0.0684,0.1398,0.0002,0.2495,0.7362,0.1311,1.8309,9.3447,1.5094,12.8851,
6,0.0183,0.232,0.6778,0.0453,0.0041,0.2388,0,0.0705,0.1432,0.0002,0.2401,0.7594,0.1218,1.8199,9.0106,1.8471,12.8792,
7,0.0183,0.2417,0.7004,0.0551,0.0015,0.2744,0.0001,0.068,0.1366,0.0002,0.2433,0.7886,0.1216,1.8814,10.2816,1.4776,13.8538,
8,0.0235,0.1273,1.44,0.0509,0.0073,0.2652,0.0001,0.0678,0.1329,0.0003,0.2525,0.8017,0.1262,2.5412,9.9808,1.736,14.4472,
9,0.0186,0.2381,0.6975,0.0547,0.0045,0.2921,0.0001,0.0638,0.1481,0.0002,0.252,0.8332,0.1225,1.9187,9.8225,1.6044,13.5591,
10,0.0202,0.2332,0.7035,0.0604,0.0021,0.8488,0.0001,0.0726,0.149,0.0065,0.2546,1.4132,0.1335,2.518,9.8082,1.6371,14.1811,
11,0.0203,0.2359,0.6986,0.0625,0.0045,0.2695,0.0001,0.0615,0.1398,0.0054,0.2499,0.8101,0.1386,1.9129,10.053,1.844,14.0258,
12,0.0183,0.2375,0.6768,0.0752,0.004,0.2722,0.0001,0.0711,0.1385,0.0038,0.2482,0.8254,0.1232,1.8951,10.1507,1.5617,13.8252,
13,0.0187,0.2288,0.691,0.0588,0.002,0.2472,0.0001,0.069,0.1434,0.0002,0.2481,0.7858,0.1324,1.8754,10.7714,1.7479,14.6073,
14,0.0179,0.2899,0.6877,0.0506,0.0016,0.2599,0.0001,0.058,0.1404,0.0002,0.2427,0.7625,0.1269,1.8922,10.6534,1.7494,14.5028,
15,0.018,0.2313,0.6817,0.0557,0.0072,0.2823,0.0001,0.0821,0.1421,0.0079,0.2506,0.846,0.1294,1.9173,10.1937,1.4273,13.747,
16,0.0212,0.1112,0.8907,0.0551,0.0018,0.2794,0.0001,0.0725,0.1357,0.0059,0.2412,0.8052,0.1185,1.964,10.9938,1.3774,14.5309,
17,0.0196,0.2457,0.7215,0.0478,0.003,0.2426,0.0001,1.6883,0.154,0.0002,0.2592,2.4144,0.1551,3.5713,10.7857,1.7432,16.3168,
18,0.0186,0.3715,0.7095,0.0569,0.0043,0.2947,0.0001,0.065,0.1533,0.0056,0.26,0.8555,0.1257,2.0906,10.9493,1.4549,14.7014,
19,0.0179,0.295,0.7105,0.0485,0.004,0.2717,0.0001,0.0778,0.146,0.0049,0.2436,0.8118,0.1201,1.9701,10.0776,1.3659,13.6273,
20,0.017,0.2471,0.6912,0.0541,0.0038,0.2912,0.0001,0.0597,0.1495,0.0068,0.2577,0.8391,0.1382,1.9407,10.6591,1.914,14.7216,
21,0.0183,0.2327,0.7187,0.0561,0.0048,0.311,0.0001,0.0705,0.1583,0.0078,0.2514,0.8824,0.1253,1.9908,9.6571,1.815,13.6729,
22,0.0178,0.2267,0.7029,0.0519,0.0031,0.2803,0.0001,0.0712,0.158,0.0067,0.2529,0.8377,0.131,1.9255,10.9519,1.8987,14.9828,
23,0.0179,0.2333,0.7011,0.0586,0.0042,0.2979,0.0001,0.0733,0.1573,0.0047,0.2434,0.8518,0.2262,2.0426,10.7643,1.8755,14.8874,
24,0.019,0.1978,0.6912,0.0538,0.0021,0.2475,0.0001,0.0646,0.1438,0.0002,0.2505,0.7753,0.1133,1.8103,10.7167,1.7526,14.4913,
25,0.0233,0.2589,0.7199,0.0567,0.0016,0.2977,0,0.0743,0.1569,0.0079,0.2784,0.8916,0.1203,2.0232,11.7996,1.9159,15.9539,
26,0.0182,0.2322,0.6976,0.0586,0.0037,0.2463,0.0001,0.0606,0.1601,0.0003,0.266,0.8133,0.1344,1.9089,11.8123,1.8525,15.7827,
27,0.0179,0.2395,0.7146,0.0579,0.0017,0.3065,0.0001,0.0619,0.1566,0.0053,0.3512,0.9606,0.1283,2.0701,11.1546,1.9244,15.3595,
28,0.017,0.2396,0.6924,0.0522,0.0018,0.3019,0.0001,0.0633,0.1585,0.0065,0.2428,0.8444,0.1227,1.9268,10.3442,1.8997,14.3795,
29,0.0187,0.2246,0.7064,0.0551,0.0017,0.3014,0.0001,0.0703,0.1564,0.0082,0.2602,0.8694,0.1397,1.9726,11.234,1.9548,15.382,
30,0.018,0.2197,0.7043,0.0523,0.0015,0.3124,0.0001,0.0628,0.162,0.0054,0.2591,0.8746,0.1319,1.9606,11.1108,1.564,14.8492,
31,0.0192,0.227,0.6999,0.0541,0.0019,0.2516,0.0001,0.0702,0.1524,0.0002,0.2579,0.8046,0.1342,1.8932,11.1331,1.7537,14.9951,
32,0.0211,0.1178,0.6677,0.0537,0.0022,0.319,0.0001,0.0673,0.1506,0.0086,0.2556,0.8789,0.13,1.8302,12.0603,2.0297,16.128,
33,0.0186,0.2896,0.7128,0.0665,0.0026,0.3134,0.0001,0.069,0.1566,0.0065,0.2577,0.8903,0.1275,2.0536,12.8446,2.0371,17.1501,
34,0.0177,0.2384,0.6996,0.0575,0.0039,0.3054,0.0001,0.0734,0.1557,0.005,0.2474,0.8625,0.1276,1.9597,11.4246,1.7765,15.3765,
35,0.0229,0.2871,0.6903,0.0529,0.0017,0.3073,0.0001,0.0729,0.1564,0.0072,0.2564,0.8712,0.1381,2.0214,12.5598,1.9858,16.7933,
36,0.0183,0.239,0.6598,0.0542,0.0015,0.296,0,0.0646,0.1507,0.0041,0.2537,0.8339,0.1208,1.8795,13.3775,2.0026,17.4736,
37,0.018,0.2895,0.661,0.0537,0.0028,0.2671,0,0.0672,0.1638,0.0003,0.25,0.8229,0.113,1.9135,13.3008,2.02,17.4412,
38,0.018,0.2381,0.722,0.0523,0.0016,0.3082,0.0001,0.0708,0.1554,0.0069,0.2601,0.8703,0.1276,1.9892,12.3331,2.0356,16.5655,
39,0.0185,0.2812,0.6974,0.0572,0.002,0.2972,0,0.068,0.1536,0.0066,0.2498,0.8516,0.1242,1.983,12.4005,1.9761,16.5676,
40,0.0311,0.201,0.7093,0.0578,0.0022,0.3023,0.0001,0.0717,0.1462,0.0094,0.2655,0.8737,0.1221,1.9528,13.3108,2.0421,17.5287,
41,0.0184,0.2448,0.7136,0.056,0.0019,0.3082,0.0001,0.0717,0.1626,0.0084,0.2709,0.8978,0.132,2.0167,12.6994,1.9709,16.8954,
42,0.0187,0.3341,0.8002,0.0553,0.0019,0.2982,0.0001,0.0684,0.1513,0.0048,0.2461,0.8407,0.1106,2.115,14.0343,1.8083,18.1781,
43,0.0185,0.2909,0.6831,0.0578,0.0017,0.2956,0.0001,0.0681,0.1599,0.0057,0.2613,0.8669,0.1197,1.9917,12.3568,2.0915,16.6466,
44,0.0184,0.2153,0.7447,0.0588,0.0016,0.3125,0.0001,0.0707,0.162,0.0048,0.2777,0.905,0.1393,2.0329,14.4496,2.1013,18.7929,
45,0.0194,0.2932,0.6779,0.0617,0.0021,0.3046,0,0.0576,0.1548,0.0055,0.2532,0.8526,0.1148,1.9669,12.8332,1.7838,16.7953,
46,0.0187,0.2058,0.6873,0.0546,0.002,0.3122,0.0001,0.0603,0.155,0.0052,0.263,0.8693,0.1234,1.915,13.5287,2.1141,17.764,
47,0.0181,0.2877,0.7068,0.0523,0.0018,0.3157,0.0001,0.059,0.1517,0.0064,0.2615,0.8634,0.1268,2.0127,12.9575,1.7955,16.9737,
48,0.0204,0.1088,0.7091,0.0539,0.0021,0.325,0.0001,0.0768,0.1448,0.0055,0.2634,0.884,0.1159,1.8516,15.4093,2.124,19.5888,
49,0.0172,0.2478,0.7086,0.0646,0.0044,0.423,0.0001,0.0644,0.158,0.0079,0.2853,1.0261,0.1269,2.1408,13.8905,1.963,18.201,
50,0.0191,0.2919,0.6877,0.0536,0.0036,0.3063,0.0001,0.0581,0.1571,0.0053,0.2648,0.8672,0.1223,1.9992,14.7468,1.8356,18.7929,
51,0.0186,0.2414,0.6927,0.0513,0.0017,0.308,0.0001,0.0681,0.1571,0.0064,0.2661,0.8743,0.1134,1.9535,15.9102,2.4,20.4691,
52,0.0178,0.2124,0.6714,0.0501,0.0018,0.3069,0.0001,0.071,0.1526,0.008,0.2632,0.8713,0.1304,1.9151,14.7062,2.2206,19.0399,
53,0.0185,0.2289,0.6737,0.0501,0.0033,0.3877,0,0.0655,0.1571,0.004,0.2777,0.9545,0.124,2.0071,13.4616,1.945,17.6102,
54,0.018,0.2295,0.6413,0.0528,0.0014,0.2948,0.0001,0.0668,0.1499,0.0033,0.2586,0.8363,0.1172,1.8487,14.4509,2.1438,18.6494,
55,0.0192,0.2322,0.733,0.0576,0.0045,0.3102,0.0001,0.0909,0.1636,0.0076,0.2763,0.9296,0.1378,2.0638,15.7221,2.1835,20.1755,
