0,1.8178,9.1701,1.2994,12.4583,
1,1.7945,9.0126,1.1865,12.2132,
2,1.8629,9.0156,1.1857,12.2789,
3,1.7631,8.9616,1.3872,12.325,
4,1.7756,8.9995,1.3598,12.3405,
5,1.78,9.0403,1.3783,12.4036,
6,1.7917,9.0963,1.5606,12.6603,
7,1.8905,9.1408,1.323,12.5781,
8,2.5658,9.6114,1.5542,13.9688,
9,1.867,9.7646,1.7748,13.6278,
10,2.5127,9.5245,1.5797,13.8418,
11,1.7912,9.32,1.5562,12.891,
12,1.8637,9.3408,1.58,13.005,
13,1.7983,9.4986,1.5376,13.0625,
14,1.8132,9.4462,1.3348,12.8167,
15,1.8126,9.5207,1.536,13.0934,
16,2.6651,10.0756,1.5166,14.491,
17,1.8229,9.6073,1.3754,13.029,
18,1.8294,9.7032,1.364,13.1218,
19,1.8953,9.8709,1.5692,13.558,
20,1.885,9.7986,1.5982,13.5069,
21,1.9093,9.837,1.402,13.3795,
22,1.9182,9.9825,1.587,13.7047,
23,1.9541,9.9647,1.5942,13.7325,
24,2.8608,10.5251,1.6562,15.2846,
25,1.9349,10.1823,1.6118,13.9505,
26,1.9381,10.3239,1.4875,13.9758,
27,2.5733,11.0395,1.61,15.4435,
28,1.9826,10.4742,1.6461,14.332,
29,1.999,10.7373,1.6328,14.5956,
30,2.0953,10.7921,1.6322,14.744,
31,2.0907,12.6165,1.611,16.5412,
32,3.0382,11.1928,1.6464,16.1138,
33,2.1998,10.888,1.6949,15.0063,
34,2.1532,11.0018,1.6866,15.0722,
35,3.1374,11.1037,1.7235,16.1866,
36,2.1541,11.1524,1.7047,15.2412,
37,2.1531,11.25,1.5183,15.1449,
38,2.1683,11.5194,1.5114,15.4202,
39,2.1883,11.4951,1.5091,15.4139,
40,3.4508,11.9886,1.7124,17.3811,
41,2.2121,12.3848,1.9028,16.7223,
42,2.2186,13.4459,1.9068,17.7914,
43,2.2272,13.605,1.908,17.9618,
44,2.2597,13.7715,1.9542,18.1988,
45,2.2637,13.7394,1.9616,18.1781,
46,2.2668,13.8973,1.9592,18.3409,
47,2.2789,14.1446,1.9921,18.6255,
48,3.533,14.4002,2.0038,20.1591,
49,3.4548,14.4289,1.997,20.0917,
50,2.3144,14.6565,2.0078,19.1888,
51,2.3007,14.708,2.0543,19.2699,
52,2.3487,14.7517,2.0411,19.365,
53,2.3351,15.0552,2.0358,19.634,
54,2.3464,15.0349,2.0406,19.6316,
55,2.3497,15.2484,2.0535,19.8576,
56,3.8283,15.3543,2.0978,21.5054,
57,3.3032,15.373,2.0961,20.9789,
58,2.361,15.3086,2.112,19.9925,
59,2.3692,15.401,2.1065,20.0877,
60,2.3771,15.4226,2.1194,20.1301,
61,2.4473,15.4175,2.1182,20.1978,
62,2.4459,15.4459,2.1338,20.2377,
63,2.352,15.5941,2.119,20.281,
64,3.8127,15.4964,2.1454,21.6783,
65,2.4365,15.5307,2.1437,20.3293,
66,2.4732,15.5875,2.1095,20.3875,
67,2.7944,15.7393,2.1294,20.8784,
68,3.1564,15.5455,2.1057,21.0242,
69,3.5617,15.5957,2.1353,21.5083,
70,2.4485,15.5857,2.1302,20.3726,
71,2.4708,15.5827,2.1466,20.409,
72,3.6915,15.6694,2.1678,21.7537,
73,2.3945,15.8073,2.1482,20.5606,
74,2.3983,15.7043,2.1299,20.4412,
75,2.4008,15.6228,2.1315,20.3645,
76,2.3937,15.6926,2.156,20.45,
77,2.5172,15.6407,2.1357,20.5061,
78,2.4751,15.7706,2.1554,20.6168,
79,2.4996,15.8572,2.1369,20.7046,
80,3.7251,15.7768,2.1444,21.8738,
81,2.6526,15.7807,2.1426,20.7898,
82,2.4036,15.9211,2.1408,20.6772,
83,2.4126,15.813,2.1578,20.5946,
84,2.4221,15.8417,2.1503,20.6281,
85,3.8145,15.8191,2.1621,22.0045,
86,2.4066,15.8202,2.1427,20.5767,
87,2.4497,15.7149,2.1244,20.4988,
88,3.5558,15.9242,2.1523,21.847,
89,2.4169,15.832,2.151,20.6173,
90,2.4351,16.1045,2.1733,20.9223,
91,3.8482,15.9521,2.1555,22.1648,
92,2.4278,15.7427,2.1383,20.5252,
