0,0.0946,0.273,0.7114,0.3402,0.2387,0.1823,0.2903,0.7165,0.0003,0.0002,0.0809,0.4052,2.5451,2.647,24.6823,2.9185,30.6345,
1,0.0883,0.4078,0.7262,0.367,0.2689,0.2437,0.3064,0.8295,0.0002,0.0002,0.0911,0.4055,2.8517,2.9438,22.4561,3.9743,29.8482,
2,0.0881,0.3884,0.7333,0.4457,0.2479,0.1838,0.3064,0.7454,0.0002,0.0002,0.0831,0.3984,2.8155,2.9074,19.7497,4.0096,27.1466,
3,0.0878,0.3987,0.7361,0.36,0.2455,0.2618,0.3134,0.8285,0.0003,0.0002,0.0881,0.4055,2.8371,2.9287,20.8217,3.9068,28.1309,
4,0.0883,0.3828,0.7532,0.4555,0.2428,0.1846,0.3013,0.7342,0.0002,0.0002,0.09,0.4089,2.8449,2.9368,23.4537,3.9035,30.7749,
5,0.0886,0.3412,0.7174,0.3463,0.2502,0.1732,0.3064,0.736,0.0003,0.0001,0.0829,0.4062,2.6484,2.7409,22.6882,2.2465,28.1474,
6,0.0893,0.3379,0.7405,0.3418,0.2583,0.1842,0.3083,0.7568,0.0003,0.0002,0.0854,0.3982,2.6797,2.7727,22.7061,4.5681,30.5259,
7,0.0878,0.3988,0.7494,0.3735,0.252,0.2162,0.338,0.8159,0.0002,0.0002,0.0785,0.4148,2.8531,2.9446,23.9829,4.4322,31.8711,
8,0.0884,0.2239,0.7117,0.3653,0.2462,0.2293,0.2943,0.7779,0.0002,0.0003,0.0867,0.3994,2.5847,2.6778,25.0018,4.5857,32.7134,
9,0.0884,0.3994,0.8653,0.3473,0.2498,0.2343,0.3083,0.8016,0.0003,0.0002,0.083,0.4012,2.9138,3.0058,24.2593,4.1639,31.9363,
10,0.0882,0.4638,0.7184,0.3493,0.2541,0.2288,0.3159,0.8038,0.0002,0.0002,0.0765,0.3892,2.8119,2.9038,23.1371,4.2559,30.8024,
11,0.0915,0.4712,0.7107,0.3266,0.2553,0.209,0.3105,0.7781,0.0002,0.0001,0.0902,0.3884,2.7772,2.8723,22.4432,3.7907,29.6173,
12,0.0885,0.331,0.7318,0.3721,0.2573,0.2161,0.3096,0.7913,0.0003,0.0002,0.0817,0.3996,2.7242,2.8165,24.8334,4.4362,32.5811,
13,0.0888,0.4004,0.8363,0.3387,0.2693,0.1717,0.3174,0.7644,0.0002,0.0002,0.0691,0.4073,2.8364,2.929,21.9185,2.8336,28.1926,
14,0.088,0.3736,0.7415,0.3392,0.2618,0.224,0.3115,0.8038,0.0002,0.0002,0.091,0.4016,2.7695,2.8614,22.5623,4.2937,30.2242,
15,0.0887,0.3179,0.7237,0.3679,0.2583,0.2167,0.3162,0.7988,0.0003,0.0002,0.0794,0.402,2.7091,2.8013,23.1988,4.4812,30.9799,
16,0.0924,0.3128,0.714,0.3895,0.2633,0.1714,0.3153,0.7587,0.0003,0.0002,0.0745,0.4054,2.6756,2.7728,25.7168,4.5619,33.5063,
17,0.0888,0.3447,0.7329,0.3895,0.2757,0.1772,0.3393,0.8023,0.0003,0.0002,0.0807,0.3943,2.7629,2.8553,24.1856,4.5224,32.0655,
18,0.0884,0.3387,0.7599,0.3439,0.2746,0.2216,0.3246,0.8281,0.0002,0.0002,0.0815,0.4066,2.7771,2.8692,24.1051,2.9799,30.4607,
19,0.0892,0.3276,0.7304,0.3611,0.2679,0.2388,0.3264,0.8427,0.0003,0.0001,0.088,0.4104,2.7782,2.8713,26.2411,2.5998,32.2208,
20,0.089,0.3326,0.719,0.3539,0.2829,0.2147,0.3398,0.8416,0.0002,0.0002,0.0685,0.4076,2.7394,2.832,24.3501,4.1199,31.8006,
21,0.0879,0.3382,0.7289,0.353,0.386,0.2223,0.3484,0.9616,0.0002,0.0002,0.0853,0.4176,2.9062,2.9977,26.8525,4.6047,34.9564,
22,0.0887,0.3845,0.7607,0.4573,0.2934,0.2329,0.3563,0.8876,0.0002,0.0002,0.0797,0.4127,3.0025,3.0948,25.1733,4.7836,33.5619,
23,0.0883,0.3922,0.7226,0.36,0.2882,0.2363,0.3414,0.8753,0.0002,0.0002,0.0798,0.4071,2.8603,2.9524,23.8415,2.6138,29.9124,
24,0.0931,0.3113,0.7203,0.3775,0.2804,0.1778,0.3447,0.8091,0.0002,0.0002,0.0814,0.3956,2.7136,2.8117,23.3636,4.252,30.8815,
25,0.0884,0.3405,0.7291,0.3634,0.2962,0.2276,0.3554,0.8902,0.0002,0.0002,0.086,0.4068,2.8371,2.9295,24.9051,4.3899,32.7282,
26,0.0923,0.3268,0.7429,0.3593,0.2974,0.1683,0.3535,0.8242,0.0003,0.0001,0.0819,0.4071,2.7572,2.8537,25.474,4.0921,33.0475,
27,0.0924,0.3846,0.7262,0.4352,0.2923,0.2368,0.3509,0.8897,0.0002,0.0002,0.0796,0.3958,2.9329,3.0291,25.0741,4.6335,33.252,
28,0.0913,0.4391,0.7224,0.3413,0.321,0.2232,0.3639,0.914,0.0003,0.0002,0.0844,0.5064,3.0248,3.1197,24.6498,3.995,32.2709,
