0,0.03,0.2021,0.3702,0.3283,0.1515,0.1781,0.1564,0.4944,0.0002,0.0002,0.0653,0.1833,1.6604,1.6945,5.847,0.9167,8.5514,
1,0.0287,0.27,0.3768,0.3233,0.1694,0.2156,0.169,0.5589,0.0003,0.0002,0.0821,0.3174,1.9483,1.9804,5.8203,0.9297,8.844,
2,0.0287,0.2548,0.37,0.3271,0.1613,0.169,0.1693,0.5044,0.0002,0.0001,0.0679,0.1941,1.7325,1.7644,5.745,0.9234,8.5531,
3,0.0314,0.302,0.3718,0.3267,0.1623,0.1706,0.1743,0.5165,0.0002,0.0001,0.0798,0.2023,1.8235,1.8585,5.6866,0.7948,8.4619,
4,0.0287,0.1853,0.3711,0.3102,0.1592,0.1829,0.1673,0.5185,0.0002,0.0001,0.0557,0.2032,1.6579,1.69,5.2825,0.8939,7.9794,
5,0.029,0.2922,0.3778,0.3296,0.1582,0.1698,0.1711,0.5066,0.0003,0.0002,0.0752,0.1982,1.7958,1.8281,5.8094,0.9072,8.6558,
6,0.0289,0.2896,0.3678,0.4245,0.1714,0.1923,0.1627,0.5358,0.0002,0.0002,0.0668,0.1925,1.8929,1.9247,5.168,1.0244,8.2289,
7,0.0304,0.2939,0.3741,0.3247,0.187,0.2215,0.1919,0.6064,0.0002,0.0002,0.0683,0.1925,1.879,1.9128,4.9628,0.9933,7.9953,
8,0.0292,0.2006,0.3719,0.3508,0.1688,0.2921,0.1769,0.6448,0.0002,0.0002,0.082,0.1934,1.8591,1.8934,5.9949,0.9682,8.9839,
9,0.0305,0.1863,0.4123,0.3368,0.1828,0.1793,0.1817,0.5523,0.0003,0.0002,0.0939,0.2148,1.8174,1.8516,5.8614,0.9237,8.771,
10,0.0301,0.2756,0.3602,0.3069,0.1911,0.2351,0.1969,0.6305,0.0003,0.0002,0.0747,0.1979,1.8659,1.9006,5.1818,0.957,8.1678,
11,0.029,0.3127,0.3616,0.3306,0.206,0.2175,0.2027,0.633,0.0002,0.0002,0.0565,0.1913,1.9011,1.9332,5.0989,1.0436,8.1978,
12,0.0296,0.2917,0.3835,0.3209,0.1901,0.1698,0.1988,0.5641,0.0002,0.0001,0.0732,0.3069,1.9565,1.9893,5.8938,1.0383,9.0398,
13,0.0323,0.2826,0.3648,0.3166,0.1845,0.2184,0.1953,0.6043,0.0002,0.0001,0.0648,0.2146,1.867,1.9025,5.2433,1.0526,8.3218,
14,0.0314,0.3023,0.3683,0.3039,0.1963,0.2278,0.1981,0.6283,0.0002,0.0002,0.0646,0.1919,1.875,1.9098,5.0416,0.8622,7.9331,
15,0.0313,0.3124,0.37,0.3086,0.1876,0.2116,0.1959,0.6013,0.0002,0.0002,0.0552,0.1912,1.8549,1.8893,5.9344,0.962,8.9069,
16,0.0309,0.2547,0.3552,0.3325,0.1857,0.2202,0.2088,0.6226,0.0002,0.0002,0.0799,0.1981,1.8623,1.8979,5.9916,1.0208,9.0413,
17,0.0309,0.2967,0.3816,0.3275,0.1928,0.1839,0.2,0.5859,0.0002,0.0002,0.0684,0.2055,1.8846,1.9192,5.3244,0.8615,8.2291,
18,0.0288,0.2736,0.3994,0.2986,0.1915,0.2333,0.1993,0.6336,0.0003,0.0002,0.0783,0.2183,1.9135,1.9454,5.7182,0.9978,8.7791,
19,0.0286,0.3499,0.3645,0.338,0.1821,0.2321,0.1927,0.6136,0.0002,0.0002,0.0719,0.1997,1.9546,1.9866,6.2936,1.0674,9.4677,
20,0.0286,0.3444,0.3633,0.3225,0.2084,0.2245,0.217,0.6576,0.0003,0.0002,0.0644,0.1935,1.9617,1.9935,5.4211,0.886,8.4201,
21,0.0289,0.3542,0.3797,0.3084,0.2123,0.2206,0.2171,0.6573,0.0002,0.0002,0.0683,0.2006,1.9854,2.0175,6.1087,0.9684,9.2179,
22,0.0304,0.2865,0.39,0.3873,0.2184,0.2299,0.2191,0.6764,0.0002,0.0002,0.0707,0.2221,2.0559,2.0898,6.4752,1.1562,9.8473,
23,0.0289,0.296,0.3736,0.3242,0.204,0.182,0.214,0.6089,0.0002,0.0002,0.0679,0.1949,1.8793,1.9116,5.6952,0.9331,8.6584,
24,0.0287,0.2673,0.3737,0.3397,0.2026,0.2271,0.2073,0.6457,0.0003,0.0002,0.0678,0.1936,1.9065,1.9397,6.4117,0.9187,9.3922,
25,0.029,0.3196,0.382,0.3327,0.2067,0.2256,0.2146,0.6547,0.0002,0.0002,0.0702,0.2146,1.9918,2.0242,6.612,1.0622,9.8174,
26,0.029,0.3469,0.3581,0.427,0.211,0.1769,0.2145,0.6099,0.0002,0.0002,0.0739,0.1922,2.0262,2.0584,5.7886,0.908,8.8778,
27,0.03,0.2841,0.3795,0.3035,0.2126,0.2269,0.2193,0.6673,0.0002,0.0002,0.0589,0.1956,1.9026,1.9359,6.6134,1.1055,9.7766,
28,0.0285,0.2824,0.3602,0.3093,0.2199,0.2269,0.2334,0.6894,0.0003,0.0002,0.0818,0.2005,1.9387,1.9703,6.9231,1.1018,10.113,
29,0.0288,0.2518,0.3637,0.3185,0.2198,0.2174,0.2275,0.6713,0.0002,0.0002,0.0661,0.2033,1.895,1.9271,6.8082,1.084,9.9396,
30,0.0291,0.318,0.37,0.308,0.2151,0.2133,0.2245,0.6582,0.0002,0.0002,0.0652,0.1995,1.937,1.9691,6.9314,1.0585,10.0775,
31,0.0288,0.2755,0.4787,0.3286,0.2369,0.1751,0.2286,0.6495,0.0002,0.0002,0.0726,0.2041,2.0279,2.0601,6.9038,0.9282,10.0125,
32,0.0304,0.3825,0.3654,0.3279,0.2041,0.2029,0.2202,0.6329,0.0002,0.0002,0.0801,0.1886,1.9954,2.0305,7.1957,1.0973,10.4506,
33,0.0306,0.2914,0.3717,0.3417,0.2158,0.2331,0.2256,0.6823,0.0002,0.0002,0.0846,0.2209,2.01,2.0446,6.9102,0.7661,9.8936,
34,0.0334,0.3153,0.4756,0.3363,0.2141,0.2209,0.2267,0.6673,0.0002,0.0001,0.068,0.1971,2.0773,2.1146,6.044,1.0946,9.3738,
35,0.0314,0.2721,0.373,0.3043,0.2117,0.2227,0.2251,0.6634,0.0003,0.0002,0.0671,0.2006,1.893,1.9275,6.3846,1.0917,9.5183,
36,0.0287,0.3063,0.3703,0.3227,0.2195,0.2277,0.2269,0.6832,0.0003,0.0002,0.0677,0.217,1.9863,2.0182,6.19,0.7468,9.0691,
37,0.0287,0.2765,0.4026,0.3513,0.2163,0.1803,0.2235,0.629,0.0002,0.0002,0.0724,0.2061,1.9594,1.9916,6.2457,0.9951,9.3542,
38,0.0321,0.2659,0.3812,0.3054,0.2109,0.2122,0.2175,0.6451,0.0002,0.0002,0.0642,0.2032,1.8767,1.9122,7.1713,1.112,10.3223,
39,0.0306,0.3181,0.3589,0.3124,0.2084,0.2259,0.3211,0.7637,0.0003,0.0001,0.0706,0.2122,2.0544,2.0886,7.7864,1.1468,11.1402,
40,0.0315,0.2277,0.4194,0.3403,0.2188,0.2207,0.2094,0.6536,0.0002,0.0002,0.0752,0.2106,1.9452,1.981,7.9326,1.0051,11.0329,
41,0.0301,0.2937,0.3582,0.3319,0.2249,0.2199,0.2273,0.681,0.0003,0.0002,0.0872,0.2102,1.9807,2.0143,7.6905,1.2605,11.0838,
42,0.0287,0.3042,0.3696,0.3195,0.2195,0.2198,0.225,0.6713,0.0003,0.0001,0.06,0.2073,1.9497,1.9818,7.0436,1.1505,10.2879,
43,0.0286,0.333,0.3676,0.3158,0.2159,0.228,0.2229,0.6739,0.0002,0.0002,0.0634,0.2127,1.9855,2.0173,7.3176,1.1319,10.5826,
44,0.0304,0.2964,0.3593,0.3102,0.2186,0.2142,0.2242,0.6662,0.0003,0.0001,0.0967,0.2092,1.9577,1.9916,8.1703,1.0397,11.3213,
45,0.03,0.2689,0.3623,0.3184,0.2198,0.2149,0.2261,0.6694,0.0002,0.0001,0.0664,0.2888,1.9891,2.0226,6.272,0.9901,9.4029,
46,0.0288,0.2674,0.3762,0.3347,0.2176,0.2182,0.2286,0.6732,0.0002,0.0002,0.0807,0.2104,1.9613,1.9933,8.5117,1.0644,11.6847,
47,0.0304,0.2953,0.3652,0.3204,0.2206,0.3438,0.2321,0.8033,0.0002,0.0002,0.0913,0.217,2.1106,2.1444,8.1028,1.1794,11.5434,
48,0.0305,0.308,0.3656,0.3168,0.2217,0.2242,0.2276,0.6787,0.0002,0.0002,0.0834,0.2061,1.9744,2.0096,7.0633,1.2007,10.3919,
49,0.0306,0.3022,0.3815,0.3404,0.2376,0.2403,0.2346,0.7228,0.0002,0.0002,0.082,0.2204,2.0625,2.0967,8.3801,1.1963,11.7904,
50,0.0321,0.3073,0.3642,0.3205,0.2196,0.2155,0.2259,0.6653,0.0002,0.0001,0.0589,0.205,1.9341,1.9694,8.3925,0.8431,11.3271,
51,0.032,0.4146,0.3744,0.2996,0.2237,0.2225,0.229,0.6787,0.0002,0.0002,0.0634,0.2,2.0406,2.076,7.1563,1.0214,10.366,
52,0.028,0.2769,0.3666,0.3262,0.2212,0.2232,0.2296,0.6821,0.0003,0.0002,0.0676,0.2101,1.9488,1.98,8.0386,1.2268,11.3602,
53,0.0286,0.2857,0.3729,0.3081,0.2329,0.2106,0.2347,0.6834,0.0002,0.0002,0.0652,0.2135,1.9446,1.9767,7.9616,1.025,11.0861,
54,0.0327,0.2739,0.3741,0.3203,0.2205,0.2166,0.2321,0.6748,0.0002,0.0002,0.0704,0.2138,1.9432,1.9794,8.5594,1.2445,11.9009,
55,0.0319,0.2794,0.3758,0.3148,0.2237,0.2342,0.2316,0.6963,0.0002,0.0001,0.0752,0.2063,1.9658,2.0011,8.6572,1.2235,11.9984,
56,0.0315,0.1661,0.3579,0.3156,0.2071,0.2168,0.2113,0.6412,0.0002,0.0002,0.072,0.2013,1.7682,1.804,8.8866,1.2463,12.0575,
57,0.0288,0.31,0.3601,0.3293,0.2248,0.2218,0.2289,0.6828,0.0002,0.0001,0.0572,0.2031,1.9623,1.9945,8.4474,0.8321,11.3859,
58,0.0287,0.3007,0.3721,0.3222,0.2145,0.2231,0.2187,0.6665,0.0002,0.0002,0.0648,0.2025,1.9436,1.9755,8.6371,1.1044,11.832,
59,0.0295,0.2956,0.367,0.3042,0.2154,0.2403,0.2631,0.7269,0.0001,0.0001,0.0647,0.2016,1.9771,2.0098,7.5654,1.0548,10.7421,
60,0.0287,0.2854,0.3587,0.3226,0.2154,0.216,0.2293,0.666,0.0002,0.0001,0.083,0.2137,1.9475,1.9796,8.794,1.2558,12.1455,
61,0.0286,0.2958,0.3667,0.3011,0.2226,0.2058,0.2253,0.6571,0.0002,0.0001,0.0574,0.2184,1.9167,1.949,8.2295,0.9211,11.2161,
