0,0.6053,2.8469,0.3401,3.8539,
1,0.8489,2.9495,0.3413,4.218,
2,0.8502,2.8014,0.3361,4.065,
3,0.8463,2.8106,0.3484,4.0807,
4,0.8318,2.8913,0.3385,4.1358,
5,0.8436,2.784,0.409,4.1126,
6,0.8358,2.8265,0.4078,4.1463,
7,0.8406,2.8617,0.4515,4.2348,
8,0.8599,3.0802,0.4578,4.4789,
9,0.8403,2.8746,0.4216,4.22,
10,0.8486,2.9002,0.4435,4.2707,
11,0.8273,2.9206,0.456,4.2836,
12,0.8474,2.9325,0.4065,4.2658,
13,0.857,2.9277,0.5085,4.3712,
14,0.8622,2.9943,0.4167,4.3527,
15,0.8586,3.0462,0.4632,4.4482,
16,0.807,3.4028,0.4583,4.7496,
17,0.8983,3.0761,0.4776,4.5356,
18,0.9754,3.0919,0.4648,4.6183,
19,0.9377,3.1828,0.454,4.6561,
20,0.9227,3.1307,0.4187,4.5508,
21,0.9284,3.1638,0.4931,4.6677,
22,0.9386,3.2743,0.4717,4.7626,
23,0.9443,3.2034,0.4095,4.6376,
24,0.9539,3.5132,0.4933,5.0529,
25,0.9372,3.3086,0.3989,4.7274,
26,0.9369,3.3361,0.4886,4.8383,
27,0.9832,3.3709,0.4751,4.9056,
28,0.9754,3.3925,0.4031,4.8493,
29,1.0029,3.4185,0.3978,4.8979,
30,1.0119,3.4649,0.4097,4.9619,
31,1.0315,3.4637,0.4816,5.0529,
32,1.0386,3.6987,0.4904,5.3073,
33,1.0521,3.5568,0.4975,5.187,
34,1.1056,3.5311,0.4196,5.1332,
35,1.0842,3.6485,0.5001,5.3096,
36,1.0685,3.6771,0.5042,5.3281,
37,1.0943,3.7215,0.4251,5.3162,
38,1.1094,3.7474,0.51,5.4429,
39,1.0626,3.8569,0.5116,5.5102,
40,1.1549,4.0735,0.5364,5.8476,
41,1.1214,4.0456,0.5273,5.7748,
42,0.9411,3.9487,0.5393,5.5062,
43,1.1397,4.0408,0.5168,5.7757,
44,1.147,4.0389,0.5322,5.7948,
45,1.1483,4.0002,0.4463,5.6695,
46,1.1466,3.9732,0.5292,5.724,
47,1.1519,4.0621,0.5393,5.8297,
48,1.1761,4.2402,0.5503,6.0461,
49,1.1917,4.2223,0.5467,6.0422,
50,1.163,4.1375,0.5467,5.9255,
51,1.1601,4.2487,0.5328,6.0203,
52,1.1636,4.098,0.5421,5.8793,
53,1.1596,4.1084,0.5483,5.8921,
54,1.1655,4.1389,0.5663,5.947,
55,1.188,4.1449,0.5405,5.9513,
56,1.1824,4.437,0.6153,6.3167,
57,1.1891,4.1835,0.6438,6.0941,
58,0.9873,4.1799,0.5519,5.7979,
59,1.1577,4.1904,0.5546,5.9795,
60,1.1524,4.1634,0.5554,5.9478,
61,1.1756,4.2614,0.56,6.0728,
62,1.1769,4.2265,0.4824,5.962,
63,1.1528,4.2133,0.5515,5.9922,
64,1.1618,4.6046,0.4805,6.3266,
65,1.166,4.2428,0.5604,6.0442,
66,1.1623,4.2731,0.5577,6.0721,
67,1.1662,4.2374,0.485,5.9649,
68,1.1688,4.2698,0.484,5.9993,
69,1.159,4.2578,0.4838,5.9811,
70,1.185,4.288,0.5653,6.1136,
71,1.17,4.3803,0.565,6.1928,
72,1.1942,4.4609,0.4882,6.2248,
73,0.7863,4.4413,0.4901,5.8001,
74,1.1687,4.3623,0.4859,6.095,
75,0.8435,4.3095,0.4911,5.7222,
76,1.1792,4.327,0.5614,6.1427,
77,1.0026,4.3251,0.5596,5.9652,
78,1.1785,4.2761,0.5712,6.102,
79,1.147,4.2754,0.4872,5.9863,
80,1.176,4.6558,0.5655,6.4749,
81,1.1436,4.3256,0.5768,6.1275,
82,1.1691,4.3133,0.4963,6.0552,
83,1.1668,4.2668,0.5484,6.0589,
84,1.1366,4.2914,0.5598,6.067,
85,1.1706,4.3032,0.4893,6.0393,
86,1.1797,4.2934,0.5743,6.1256,
87,1.1411,4.3367,0.4941,6.0504,
88,1.1926,4.579,0.4958,6.3524,
89,1.1493,4.5405,0.4919,6.2636,
90,1.1391,4.3266,0.5753,6.1256,
91,1.1468,4.2797,0.4966,6.0035,
92,1.1674,4.3137,0.4975,6.0563,
93,1.1265,4.2857,0.5575,6.0462,
94,1.1344,4.3268,0.5595,6.0979,
95,1.1245,4.3514,0.5591,6.11,
96,1.1626,4.5553,0.5846,6.3876,
97,0.8831,4.3602,0.4953,5.8207,
98,1.0995,4.3348,0.5552,6.0697,
99,1.148,4.3014,0.4907,6.0162,
100,1.1645,4.316,0.5597,6.1176,
101,1.1205,4.2797,0.5695,6.0467,
102,0.8481,4.2864,0.5526,5.7651,
103,1.1604,4.3101,0.4928,6.0398,
104,1.1745,4.6681,0.5564,6.4777,
105,1.1434,4.3064,0.5692,6.1015,
106,1.1295,4.3728,0.5911,6.1713,
107,1.123,4.282,0.5614,6.0443,
108,1.1773,4.2692,0.4953,6.0209,
109,1.1223,4.2899,0.4916,5.9795,
110,1.1106,4.2906,0.5515,6.0304,
111,1.162,4.374,0.5525,6.1642,
112,1.1457,4.6012,0.496,6.3191,
113,1.1619,4.4363,0.5437,6.2258,
114,1.1723,4.2963,0.4845,6.0334,
115,1.11,4.2804,0.4878,5.9544,
116,1.1083,4.2756,0.4968,5.9577,
117,1.1442,4.253,0.4916,5.9657,
118,1.1213,4.3199,0.4969,6.016,
119,0.8857,4.3102,0.4892,5.7649,
120,1.1694,4.4619,0.5437,6.262,
121,1.1332,4.2806,0.4962,5.9906,
122,1.2155,4.2835,0.5543,6.1298,
123,1.0787,4.2908,0.5525,6.0005,
124,1.1516,4.2581,0.5436,6.0442,
125,1.1485,4.279,0.5343,6.0403,
126,1.0982,4.2289,0.5387,5.9426,
127,1.0822,4.2715,0.6123,6.0433,
128,1.1889,4.6162,0.5761,6.4689,
129,1.0195,4.2986,0.5361,5.9338,
130,1.1354,4.3808,0.4864,6.0819,
131,1.0779,4.4747,0.5751,6.2087,
132,1.1532,4.1852,0.5505,5.9682,
133,1.1396,4.231,0.5251,5.9778,
134,0.9176,4.2198,0.4825,5.6995,
135,1.0762,4.3277,0.485,5.9694,
136,1.1502,4.4803,0.5565,6.2693,
137,1.0788,4.3304,0.4866,5.9797,
138,1.1405,4.2054,0.4832,5.9081,
139,0.9118,4.1637,0.5244,5.6818,
140,1.0807,4.1296,0.5496,5.8394,
141,1.1199,4.1348,0.4808,5.8133,
142,1.0649,4.1668,0.5539,5.8622,
143,1.118,4.2899,0.5475,6.0341,
144,1.1209,4.4332,0.5183,6.1505,
145,1.0704,4.2739,0.518,5.9468,
146,1.039,4.1404,0.5079,5.7661,
147,1.1128,4.1668,0.5404,5.9012,
148,1.1241,4.1169,0.4803,5.8003,
149,1.0979,4.1957,0.5134,5.8857,
150,1.0924,4.05,0.4806,5.7014,
151,1.122,4.2637,0.5118,5.9755,
152,1.1273,4.2993,0.4803,5.9871,
153,1.0851,4.0519,0.504,5.7219,
154,1.0714,4.2046,0.538,5.8939,
155,1.1081,4.0968,0.5031,5.7883,
156,1.1076,4.1426,0.4733,5.8011,
157,1.0665,4.2135,0.4721,5.8306,
158,1.0984,4.0604,0.5301,5.7677,
159,1.045,4.1198,0.5318,5.777,
160,1.1588,4.4348,0.5782,6.2617,
161,1.1028,4.1107,0.4699,5.764,
162,1.0432,4.0869,0.5211,5.7306,
163,1.0823,4.1204,0.4727,5.7533,
164,1.0419,4.0484,0.4635,5.6321,
165,1.0869,4.0908,0.4718,5.7309,
166,1.1065,4.0647,0.4688,5.7169,
167,1.0887,4.1285,0.4867,5.7806,
168,1.1034,4.4461,0.5304,6.1639,
169,1.0447,4.0442,0.519,5.688,
