0,0.0425,0.2556,1.0211,0.0697,0.0047,0.2601,0,0.07,0.1758,0.0014,0.4099,1.0107,0.1334,2.4806,24.9926,4.0427,31.9127,
1,0.0376,0.2844,1.0032,0.0608,0.0037,0.3332,0.0001,0.0888,0.1868,0.0002,0.3975,1.0919,0.1481,2.5809,22.3778,3.8892,29.2985,
2,0.0384,0.2931,0.9834,0.0611,0.0039,0.2681,0.0001,0.0717,0.1973,0.0002,0.4132,1.0331,0.1342,2.4957,23.0038,3.9982,29.9705,
3,0.039,0.2711,0.9838,0.0485,0.0018,0.2685,0.0001,0.0721,0.1921,0.0002,0.4148,1.0166,0.1445,2.4726,23.68,3.8815,30.5021,
4,0.041,0.4165,1.0044,0.0526,0.0039,0.271,0.0001,0.0758,0.1755,0.0003,0.4091,1.0065,0.1479,2.6302,21.5634,3.6666,28.3406,
5,0.0415,0.3205,1.105,0.0645,0.002,0.2738,0.0001,0.0823,0.1884,0.0002,0.4155,1.0408,0.1497,2.6706,21.9351,2.251,27.3377,
6,0.0433,0.3326,0.9522,0.0583,0.0016,0.2518,0.0001,0.0676,0.1956,0.0002,0.4193,1.008,0.1616,2.5118,22.0298,4.4618,29.4666,
7,0.0391,0.2464,1.0101,0.0546,0.0019,0.331,0.0001,0.0819,0.1868,0.0003,0.4157,1.0906,0.1481,2.5456,23.3156,4.5337,30.8905,
8,0.0385,0.1537,0.9941,0.0614,0.002,0.3142,0.0001,0.0758,0.1761,0.0002,0.3919,1.0362,0.135,2.3715,25.1374,4.0333,32.0226,
9,0.0432,0.2785,1.0266,0.0616,0.0019,0.3303,0.0001,0.1178,0.1868,0.0002,0.4116,1.1269,0.1621,2.6518,25.5032,4.0495,32.7176,
10,0.0396,0.3194,1.0157,0.0571,0.0043,0.3199,0,0.0711,0.1964,0.0002,0.4147,1.0803,0.1424,2.6095,24.3976,4.5302,32.0378,
11,0.0391,0.3225,1.0075,0.0484,0.0037,0.328,0.0001,0.0697,0.1875,0.0002,0.3994,1.0553,0.153,2.5891,25.4245,4.3298,32.829,
12,0.0391,0.2777,0.9923,0.0616,0.0016,0.3176,0.0001,0.078,0.1886,0.0002,0.4225,1.08,0.1439,2.5445,23.7697,2.9884,29.7902,
13,0.0382,0.3745,1.0257,0.0666,0.0044,0.2684,0.0001,0.08,0.1877,0.0002,0.4288,1.0542,0.1523,2.6581,22.8374,4.4436,30.4367,
14,0.039,0.3159,1.1261,0.054,0.0021,0.3128,0.0002,0.0827,0.1851,0.0002,0.4102,1.0631,0.1429,2.6973,22.6843,4.4985,30.3771,
15,0.0377,0.2729,0.9969,0.0571,0.0042,0.312,0,0.0905,0.1869,0.0002,0.4177,1.0832,0.1563,2.5607,24.8376,2.8488,30.731,
16,0.0429,0.2476,1.0359,0.0604,0.002,0.3074,0.0001,0.0779,0.1822,0.0003,0.4106,1.0578,0.1387,2.5396,24.2786,4.2935,31.5649,
17,0.0423,0.2713,1.0093,0.0598,0.0021,0.293,0.0001,0.0714,0.1936,0.0002,0.4056,1.0456,0.1426,2.5254,19.8502,2.9747,25.8558,
18,0.0399,0.3234,1.1001,0.0678,0.006,0.3342,0.0001,0.0926,0.1947,0.0002,0.4249,1.1383,0.1488,2.7634,21.7851,3.0083,28.0452,
19,0.0399,0.3196,0.9796,0.0586,0.0043,0.3216,0.0001,0.0926,0.195,0.0002,0.4266,1.1165,0.1466,2.6145,23.3225,4.5098,30.9427,
20,0.0399,0.2664,0.9802,0.0568,0.004,0.3248,0.0001,0.0671,0.1996,0.0002,0.4339,1.1025,0.146,2.5478,25.8205,4.1755,33.0463,
21,0.039,0.2643,1.0011,0.0545,0.0019,0.3331,0.0001,0.0837,0.1983,0.0001,0.428,1.1173,0.1442,2.5777,25.5034,3.4435,32.011,
22,0.039,0.3295,0.9866,0.0511,0.0038,0.3336,0.0001,0.0752,0.2044,0.0002,0.4234,1.1108,0.1634,2.6427,25.8733,4.5169,33.5194,
23,0.0393,0.3191,0.9999,0.0588,0.0058,0.3315,0.0001,0.0833,0.199,0.0002,0.4128,1.1094,0.1316,2.6114,24.4605,4.5959,32.1477,
24,0.043,0.2516,1.0417,0.0625,0.0066,0.2822,0.0001,0.0717,0.1864,0.0002,0.4108,1.0383,0.1695,2.5606,26.4234,4.5609,34.012,
25,0.0403,0.2733,1.0153,0.0518,0.0024,0.3251,0.0001,0.0957,0.2023,0.0002,0.4148,1.1089,0.149,2.5995,22.112,4.5351,29.7358,
26,0.0385,0.3202,0.9867,0.0587,0.002,0.2766,0,0.0779,0.2037,0.0002,0.4224,1.0542,0.1436,2.5534,24.4544,4.0823,31.5655,
27,0.0382,0.3605,0.9955,0.0637,0.0047,0.3318,0.0001,0.0662,0.1983,0.0001,0.4209,1.0998,0.1394,2.6479,24.1284,3.5628,30.8318,
28,0.0391,0.2656,1.0023,0.0544,0.0045,0.3403,0.0001,0.0814,0.2046,0.0003,0.4359,1.1418,0.1453,2.6085,24.7026,4.2186,32.0254,
29,0.0429,0.2834,0.9779,0.0523,0.0016,0.3178,0.0001,0.0708,0.204,0.0001,0.4342,1.0959,0.1473,2.5613,27.1983,4.2372,34.5079,
30,0.0395,0.4321,0.9962,0.0581,0.0042,0.3343,0.0001,0.0699,0.2061,0.0002,0.4313,1.1233,0.1361,2.7415,23.4195,4.2854,30.9382,
31,0.0386,0.3199,0.9626,0.0657,0.007,0.2858,0.0001,0.0766,0.214,0.0002,0.4326,1.0991,0.1558,2.5879,24.7531,4.8156,32.6461,
32,0.043,0.1452,0.9902,0.0564,0.0023,0.3225,0.0001,0.0739,0.1888,0.0002,0.4096,1.0692,0.1466,2.41,29.1791,4.6197,36.6697,
33,0.0407,0.2794,1.017,0.0589,0.004,0.3354,0.0001,0.0921,0.2061,0.0002,0.4217,1.1913,0.1561,2.6997,27.1439,4.387,34.7297,
34,0.0394,0.3224,0.9844,0.0546,0.0041,0.3329,0.0001,0.0714,0.2012,0.0002,0.431,1.111,0.132,2.6012,27.9094,3.3713,34.3576,
35,0.0386,0.3518,1.0082,0.0579,0.0017,0.3365,0,0.0869,0.2089,0.0002,0.44,1.146,0.1556,2.7132,26.0015,2.792,32.0188,
36,0.1595,0.2642,0.9732,0.0605,0.0046,0.3358,0.0001,0.0716,0.2204,0.0002,0.4449,1.1532,0.1421,2.7059,28.6887,4.8371,36.736,
37,0.0401,0.2602,0.997,0.0572,0.0072,0.3119,0.0001,0.0975,0.2054,0.0002,0.4334,1.1304,0.1491,2.5877,24.7246,3.4195,31.2166,
38,0.0387,0.3312,0.9772,0.1768,0.0019,0.3518,0.0001,0.0848,0.205,0.0002,0.4424,1.2813,0.1343,2.7765,26.309,4.9217,34.4954,
39,0.0398,0.3274,0.9711,0.0562,0.0065,0.4564,0.0001,0.0767,0.2064,0.0003,0.4419,1.2668,0.1567,2.7757,31.6253,4.7052,39.6023,
40,0.0409,0.1511,1.0064,0.0579,0.0021,0.3343,0.0001,0.0717,0.2001,0.0002,0.417,1.0994,0.1523,2.4655,28.414,4.9712,36.2944,
41,0.0408,0.326,1.0081,0.0667,0.0078,0.443,0,0.0725,0.214,0.0002,0.4417,1.2652,0.1425,2.7984,30.288,5.004,38.5781,
42,0.0392,0.2723,0.9936,0.0534,0.0049,0.333,0,0.0657,0.2077,0.0002,0.4408,1.1218,0.1532,2.5924,25.2996,4.9329,33.3218,
